company,model,Variant,price,engine,fuel,body,seats,transmission,total_details
MarutiSuzuki,Ignis,Alpha1.2Amt,713898,1197,Petrol,Hatchback,5,AMT,MarutiSuzukiIgnisAlpha1.2Amt
Hyundai,GrandI10Nios,Asta1.2Vtvt,718950,1197,Petrol,Hatchback,5,Manual,HyundaiGrandI10NiosAsta1.2Vtvt
MarutiSuzuki,Dzire,VxiAmt,720112,1197,Petrol,Sedan,5,Automatic,MarutiSuzukiDzireVxiAmt
Hyundai,EliteI20,SportzPlus,721693,1197,Petrol,Hatchback,5,Manual,HyundaiEliteI20SportzPlus
Toyota,Glanza,GHybrid,721900,1197,Petrol,Hatchback,5,Manual,ToyotaGlanzaGHybrid
MarutiSuzuki,Swift,ZxiAmt,725000,1197,Petrol,Hatchback,5,Automatic,MarutiSuzukiSwiftZxiAmt
Hyundai,Venue,1.2KappaMtS,725000,1197,Petrol,SUV,5,Manual,HyundaiVenue1.2KappaMtS
Hyundai,Aura,S1.2CngPetrol(Cng+,728900,1197,CNG+Petrol,Sedan,5,Manual,HyundaiAuraS1.2CngPetrol(Cng+
Hyundai,Aura,Sx1.2Petrol,729900,1197,Petrol,Sedan,5,Manual,HyundaiAuraSx1.2Petrol
MarutiSuzuki,Dzire,Zxi,732113,1197,Petrol,Sedan,5,Manual,MarutiSuzukiDzireZxi
MarutiSuzuki,Baleno,1.2DeltaDualjet,733412,1197,Petrol,Hatchback,5,Manual,MarutiSuzukiBaleno1.2DeltaDualjet
Hyundai,Xcent,SAt1.2,733734,1197,Petrol,Sedan,5,Automatic,HyundaiXcentSAt1.2
Hyundai,EliteI20,SportzPlusDualTone,751693,1197,Petrol,Hatchback,5,Manual,HyundaiEliteI20SportzPlusDualTone
MarutiSuzuki,Swift,ZxiPlus,758000,1197,Petrol,Hatchback,5,Manual,MarutiSuzukiSwiftZxiPlus
Toyota,Glanza,V,758200,1197,Petrol,Hatchback,5,Manual,ToyotaGlanzaV
MarutiSuzuki,Baleno,1.2Alpha,758212,1197,Petrol,Hatchback,5,Manual,MarutiSuzukiBaleno1.2Alpha
MarutiSuzuki,Baleno,1.2DeltaCvt,768612,1197,Petrol,Hatchback,5,Automatic,MarutiSuzukiBaleno1.2DeltaCvt
Hyundai,I20Active,1.2S,774035,1197,Petrol,Hatchback,5,Manual,HyundaiI20Active1.2S
MarutiSuzuki,Dzire,ZxiAt,779113,1197,Petrol,Sedan,5,Automatic,MarutiSuzukiDzireZxiAt
Hyundai,Xcent,Sx1.2(O),782346,1197,Petrol,Sedan,5,Manual,HyundaiXcentSx1.2(O)
Hyundai,Aura,Sx(O)1.2Petrol,785900,1197,Petrol,Sedan,5,Manual,HyundaiAuraSx(O)1.2Petrol
MarutiSuzuki,Baleno,1.2ZetaDualjet,789912,1197,Petrol,Hatchback,5,Manual,MarutiSuzukiBaleno1.2ZetaDualjet
MarutiSuzuki,Swift,ZxiPlusAmt,802000,1197,Petrol,Hatchback,5,Automatic,MarutiSuzukiSwiftZxiPlusAmt
Hyundai,Aura,SxPlus1.2AmtPetrol,804800,1197,Petrol,Sedan,5,Automatic,HyundaiAuraSxPlus1.2AmtPetrol
Hyundai,EliteI20,Asta(O)1.2,808993,1197,Petrol,Hatchback,5,Manual,HyundaiEliteI20Asta(O)1.2
MarutiSuzuki,Dzire,ZxiPlus,821613,1197,Petrol,Sedan,5,Manual,MarutiSuzukiDzireZxiPlus
Toyota,Glanza,GCvt,829900,1197,Petrol,Hatchback,5,CVT,ToyotaGlanzaGCvt
MarutiSuzuki,Baleno,1.2ZetaCvt,829912,1197,Petrol,Hatchback,5,Automatic,MarutiSuzukiBaleno1.2ZetaCvt
Mahindra,Xuv300,1.2W4,830127,1197,Petrol,SUV,5,Manual,MahindraXuv3001.2W4
Hyundai,EliteI20,SportzPlusCvt,831693,1197,Petrol,Hatchback,5,Manual,HyundaiEliteI20SportzPlusCvt
Hyundai,I20Active,1.2Sx,858536,1197,Petrol,Hatchback,5,Manual,HyundaiI20Active1.2Sx
MarutiSuzuki,Dzire,ZxiPlusAmt,868613,1197,Petrol,Sedan,5,Automatic,MarutiSuzukiDzireZxiPlusAmt
Hyundai,I20Active,1.2SxDualTone,882298,1197,Petrol,Hatchback,5,Manual,HyundaiI20Active1.2SxDualTone
Toyota,Glanza,VCvt,890200,1197,Petrol,Hatchback,5,CVT,ToyotaGlanzaVCvt
MarutiSuzuki,Baleno,1.2AlphaCvt,890212,1197,Petrol,Hatchback,5,Automatic,MarutiSuzukiBaleno1.2AlphaCvt
Mahindra,Xuv300,1.2W6,915128,1197,Petrol,SUV,5,Manual,MahindraXuv3001.2W6
Hyundai,EliteI20,Asta(O)Cvt,920993,1197,Petrol,Hatchback,5,Automatic,HyundaiEliteI20Asta(O)Cvt
Volkswagen,Polo,GtTsi,976000,1197,Petrol,Hatchback,5,Automatic,VolkswagenPoloGtTsi
Mahindra,Xuv300,1.2W8,1060129,1197,Petrol,SUV,5,Manual,MahindraXuv3001.2W8
Mahindra,Xuv300,1.2W8(O),1184129,1197,Petrol,SUV,5,Manual,MahindraXuv3001.2W8(O)
Volkswagen,Vento,Highline1.2(P)Dsg,1197500,1197,Petrol,Sedan,5,Automatic,VolkswagenVentoHighline1.2(P)Dsg
Volkswagen,Vento,GtLine(P)Dsg,1317500,1197,Petrol,Hatchback,5,Automatic,VolkswagenVentoGtLine(P)Dsg
Volkswagen,Vento,HighlinePlus1.2(P)Dsg,1449500,1197,Petrol,Sedan,5,Automatic,VolkswagenVentoHighlinePlus1.2(P)Dsg
Datsun,Go,D,374990,1198,Petrol,Hatchback,5,Manual,DatsunGoD
Datsun,Go,T,468229,1198,Petrol,Hatchback,5,Manual,DatsunGoT
Datsun,Go,A,469990,1198,Petrol,Hatchback,5,Manual,DatsunGoA
Mahindra,Kuv100Nxt,K26Str,488194,1198,Petrol,Hatchback,6,Manual,MahindraKuv100NxtK26Str
Datsun,Go,A(O),499990,1198,Petrol,Hatchback,5,Manual,DatsunGoA(O)
Datsun,Go,T(O),502492,1198,Petrol,Hatchback,5,Manual,DatsunGoT(O)
Mahindra,Kuv100Nxt,K25StrCngTaxi,524312,1198,Petrol,Hatchback,5,Manual,MahindraKuv100NxtK25StrCngTaxi
Nissan,MicraActive,Xl,525021,1198,Petrol,Hatchback,5,Manual,NissanMicraActiveXl
Datsun,Go,TVdc,528464,1198,Petrol,Hatchback,5,Manual,DatsunGoTVdc
Mahindra,Kuv100Nxt,K2+6Str,532184,1198,Petrol,Hatchback,6,Manual,MahindraKuv100NxtK2+6Str
Mahindra,Kuv100Nxt,K26StrCngTaxi,542913,1198,Petrol,Hatchback,6,Manual,MahindraKuv100NxtK26StrCngTaxi
Mahindra,Kuv100Nxt,K2D5StrTaxi,550155,1198,Diesel,Hatchback,5,Manual,MahindraKuv100NxtK2D5StrTaxi
Datsun,Go,T(O)Vdc,553015,1198,Petrol,Hatchback,5,Manual,DatsunGoT(O)Vdc
Mahindra,Kuv100Nxt,K2D6StrTaxi,559741,1198,Diesel,Hatchback,6,Manual,MahindraKuv100NxtK2D6StrTaxi
Nissan,MicraActive,Xl(O),563133,1198,Petrol,Hatchback,5,Manual,NissanMicraActiveXl(O)
